"ANO_EJE","MES_EJE","NIVEL_GOBIERNO","NIVEL_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","SEC_FUNC","PROGRAMA_PPTO","PROGRAMA_PPTO_NOMBRE","TIPO_ACT_PROY","TIPO_ACT_PROY_NOMBRE","PRODUCTO_PROYECTO","PRODUCTO_PROYECTO_NOMBRE","ACTIVIDAD_ACCION_OBRA","ACTIVIDAD_ACCION_OBRA_NOMBRE","FUNCION","FUNCION_NOMBRE","DIVISION_FUNCIONAL","DIVISION_FUNCIONAL_NOMBRE","GRUPO_FUNCIONAL","GRUPO_FUNCIONAL_NOMBRE","META","FINALIDAD","META_NOMBRE","DEPARTAMENTO_META","DEPARTAMENTO_META_NOMBRE","FUENTE_FINANCIAMIENTO","FUENTE_FINANCIAMIENTO_NOMBRE","RUBRO","RUBRO_NOMBRE","TIPO_RECURSO","TIPO_RECURSO_NOMBRE","CATEGORIA_GASTO","CATEGORIA_GASTO_NOMBRE","TIPO_TRANSACCION","GENERICA","GENERICA_NOMBRE","SUBGENERICA","SUBGENERICA_NOMBRE","SUBGENERICA_DET","SUBGENERICA_DET_NOMBRE","ESPECIFICA","ESPECIFICA_NOMBRE","ESPECIFICA_DET","ESPECIFICA_DET_NOMBRE","MONTO_PIA","MONTO_PIM","MONTO_CERTIFICADO","MONTO_COMPROMETIDO_ANUAL","MONTO_COMPROMETIDO","MONTO_DEVENGADO","MONTO_GIRADO"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1518","005","GOB.REG.DPTO. DE AMAZONAS- PROAMAZONAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","4","0127","MEJORA DE LA COMPETITIVIDAD DE LOS DESTINOS TURISTICOS","2","PROYECTO","2183886","GESTION DEL PROGRAMA Y OTROS - ESTABLECIMIENTO DE LAS BASES PARA EL DESARROLLO RURAL A TRAVES DEL TURISMO EN EL CORREDOR TURISTICO DEL VALLE DEL UTCUBAMBA, SECTOR PEDRO RUIZ- LEYMEBAMBA, REGION AMAZONAS","6000002","SUPERVISION Y LIQUIDACION DE OBRAS","09","TURISMO","022","TURISMO","0010","INFRAESTRUCTURA Y EQUIPAMIENTO","00002","0001433","SUPERVISION Y CONTROL DE OBRAS","01","AMAZONAS","5","RECURSOS DETERMINADOS","15","FONDO DE COMPENSACION REGIONAL - FONCOR","27","SUB CUENTA - FONCOR - LEY 31069","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","8","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","1","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","4","OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS","3","GASTO POR LA CONTRATACION DE SERVICIOS","0","0","0","0","0","15000","9000"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1518","005","GOB.REG.DPTO. DE AMAZONAS- PROAMAZONAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","3","0127","MEJORA DE LA COMPETITIVIDAD DE LOS DESTINOS TURISTICOS","2","PROYECTO","2183886","GESTION DEL PROGRAMA Y OTROS - ESTABLECIMIENTO DE LAS BASES PARA EL DESARROLLO RURAL A TRAVES DEL TURISMO EN EL CORREDOR TURISTICO DEL VALLE DEL UTCUBAMBA, SECTOR PEDRO RUIZ- LEYMEBAMBA, REGION AMAZONAS","6000002","SUPERVISION Y LIQUIDACION DE OBRAS","09","TURISMO","022","TURISMO","0010","INFRAESTRUCTURA Y EQUIPAMIENTO","00001","0001433","SUPERVISION Y CONTROL DE OBRAS","01","AMAZONAS","5","RECURSOS DETERMINADOS","15","FONDO DE COMPENSACION REGIONAL - FONCOR","0","NORMAL","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","8","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","1","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","4","OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS","3","GASTO POR LA CONTRATACION DE SERVICIOS","0","0","5600","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","82","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000679","DESARROLLO DE POLITICAS DE PROMOCION MYPES","14","INDUSTRIA","031","INDUSTRIA","0060","PROMOCION DE LA INDUSTRIA","00001","0001265","PROMOCION INDUSTRIAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","2","VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO","0","0","0","0","955","955","275"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","75","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000661","DESARROLLO DE LA EDUCACION LABORAL Y TECNICA","22","EDUCACION","048","EDUCACION SUPERIOR","0108","EDUCACION SUPERIOR NO UNIVERSITARIA","00001","0000302","BRINDAR EDUCACION","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","1","RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO","2","PERSONAL DEL MAGISTERIO","1","PERSONAL DEL MAGISTERIO","2","PERSONAL CONTRATADO","0","0","0","0","0","0","1381"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","90","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3","ACTIVIDAD","3999999","SIN PRODUCTO","5003934","MEJORA EN LA GESTION DE LAS INSTITUCIONES EDUCATIVAS","22","EDUCACION","006","GESTION","0008","ASESORAMIENTO Y APOYO","00002","0445312","INTERVENCIONES Y ACCIONES PEDAGOGICAS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","1","PASAJES Y GASTOS DE TRANSPORTE","0","0","0","0","0","160","150"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","97","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3","ACTIVIDAD","3999999","SIN PRODUCTO","5001228","SUPERVISION Y CONTROL","03","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0410819","SEGUIMIENTO DE FISCALIZACION DE LOS CONSEJOS REGIONALES Y CONCEJOS MUNICIPALES A NIVEL NACIONAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","1","PASAJES Y GASTOS DE TRANSPORTE","0","0","0","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","156","9001","ACCIONES CENTRALES","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000005","GESTION DE RECURSOS HUMANOS","20","SALUD","006","GESTION","0011","PREPARACION Y PERFECCIONAMIENTO DE RECURSOS HUMANOS","00004","0404401","HABILITACION DEL PROCESO DE NOMBRAMIENTO DEL PERSONAL DE SALUD EN EL MARCO DE LA 69 DCF DE LA LEY Nº 31638, A NIVEL NACIONAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","1","RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO","3","PERSONAL DE LA SALUD","2","NO PROFESIONALES DE LA SALUD","1","PERSONAL NOMBRADO","0","0","0","0","50309.25","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","111","0131","CONTROL Y PREVENCION EN SALUD MENTAL","3","ACTIVIDAD","3000699","POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD","5006281","TRATAMIENTO AMBULATORIO DE NIÑOS Y NIÑAS DE 0 A 17 AÑOS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/O PROBLEMAS PSICOSOCIALES PROPIOS DE LA INFANCIA Y LA ADOLESCENCIA","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0289990","TRATAMIENTO AMBULATORIO DE NIÑOS Y NIÑAS DE 0 A 17 AÑOS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/O PROBLEMAS PSICOSOCIALES PROPIOS DE LA INFANCIA Y LA ADOLESCENCIA","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","2","TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES","0","0","1000","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","26","0117","ATENCION OPORTUNA DE NIÑAS, NIÑOS Y ADOLESCENTES EN PRESUNTO ESTADO DE ABANDONO","3","ACTIVIDAD","3000889","NIÑAS, NIÑOS Y ADOLESCENTES  EN DESPROTECCION FAMILIAR EN CENTROS DE ACOGIDA RESIDENCIAL RECIBEN SERVICIOS DE PROTECCION","5006337","ATENCION, CUIDADO Y PROTECCION A NIÑAS, NIÑOS Y ADOLESCENTES EN DESPROTECCION FAMILIAR A TRAVES DE CENTROS DE ACOGIDA RESIDENCIAL BASICO","23","PROTECCION SOCIAL","051","ASISTENCIA SOCIAL","0115","PROTECCION DE POBLACIONES EN RIESGO","00001","0290671","ATENCION, CUIDADO Y PROTECCION A NIÑAS, NIÑOS Y ADOLESCENTES EN DESPROTECCION FAMILIAR A TRAVES DE CENTROS DE ACOGIDA RESIDENCIAL BASICO","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","2","PRESTACIONES Y ASISTENCIA SOCIAL","3","ENTREGA DE BIENES Y SERVICIOS","1","APOYO ALIMENTARIO","99","OTROS BIENES DE APOYO ALIMENTARIO","0","0","0","62056","62056","37881","39126"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","242","0103","FORTALECIMIENTO DE LAS CONDICIONES LABORALES","3","ACTIVIDAD","3000635","PERSONAS CUENTAN CON ORIENTACION Y ASISTENCIA TECNICA EN MATERIA DE NORMATIVIDAD LABORAL Y BUENAS PRACTICAS LABORALES","5006205","FORMALIZACION DE LA FUERZA LABORAL","07","TRABAJO","020","TRABAJO","0041","REGULACION Y CONTROL DE LA RELACION LABORAL","00001","0236280","FORMALIZACION DE LA FUERZA LABORAL","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","9","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","0","0","17000","17000","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","998","402","REGION AMAZONAS-HOSPITAL DE APOYO CHACHAPOYAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","20","0016","TBC-VIH/SIDA","3","ACTIVIDAD","3000672","PERSONA QUE ACCEDE AL ESTABLECIMIENTO DE SALUD Y RECIBE TRATAMIENTO OPORTUNO PARA TUBERCULOSIS Y SUS COMPLICACIONES","5006273","MANEJO DE LAS COMPLICACIONES DE TUBERCULOSIS","20","SALUD","044","SALUD INDIVIDUAL","0097","ATENCION MEDICA ESPECIALIZADA","00001","0289984","MANEJO DE LAS COMPLICACIONES DE TUBERCULOSIS","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","8","SUMINISTROS MEDICOS","2","MATERIAL,INSUMOS,INSTRUMENTAL Y ACCESORIOS MEDICOS,QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO","1","MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO","0","0","997.92","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","998","402","REGION AMAZONAS-HOSPITAL DE APOYO CHACHAPOYAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","20","0016","TBC-VIH/SIDA","3","ACTIVIDAD","3000672","PERSONA QUE ACCEDE AL ESTABLECIMIENTO DE SALUD Y RECIBE TRATAMIENTO OPORTUNO PARA TUBERCULOSIS Y SUS COMPLICACIONES","5006273","MANEJO DE LAS COMPLICACIONES DE TUBERCULOSIS","20","SALUD","044","SALUD INDIVIDUAL","0097","ATENCION MEDICA ESPECIALIZADA","00001","0289984","MANEJO DE LAS COMPLICACIONES DE TUBERCULOSIS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","1","DE OFICINA","2","PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","0","0","0","0","0","151.65","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","99","0104","REDUCCION DE LA MORTALIDAD POR EMERGENCIAS Y URGENCIAS MEDICAS","3","ACTIVIDAD","3000799","ATENCION PREHOSPITALARIA MOVIL DE LA EMERGENCIA Y URGENCIA INDIVIDUAL Y MASIVA","5006277","ATENCION PREHOSPITALARIA MOVIL DE LA EMERGENCIA Y URGENCIA ","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0289986","ATENCION PREHOSPITALARIA MOVIL DE LA EMERGENCIA Y URGENCIA","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","1","RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO","3","PERSONAL DE LA SALUD","1","PROFESIONALES DE LA SALUD","1","PERSONAL NOMBRADO","0","0","0","0","11862","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","998","402","REGION AMAZONAS-HOSPITAL DE APOYO CHACHAPOYAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","74","0104","REDUCCION DE LA MORTALIDAD POR EMERGENCIAS Y URGENCIAS MEDICAS","3","ACTIVIDAD","3000801","TRANSPORTE ASISTIDO DE LA EMERGENCIA Y URGENCIA INDIVIDUAL","5006279","SERVICIO DE TRANSPORTE ASISTIDO DE LA EMERGENCIA Y URGENCIA","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0289988","SERVICIO DE TRANSPORTE ASISTIDO DE LA EMERGENCIA Y URGENCIA","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","2","VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO","0","0","2160","2160","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","1","0051","PREVENCION Y TRATAMIENTO DEL CONSUMO DE DROGAS","3","ACTIVIDAD","3000852","POBLACION ESTUDIANTIL DESARROLLA HABILIDADES PSICOSOCIALES PARA LA PREVENCION DEL CONSUMO DE DROGAS","5006171","FORTALECIMIENTO DE HABILIDADES PSICOSOCIALES EN ESCOLARES","22","EDUCACION","047","EDUCACION BASICA","0105","EDUCACION SECUNDARIA","00001","0236247","FORTALECIMIENTO DE HABILIDADES PSICOSOCIALES EN ESCOLARES","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","5","SERVICIOS DE ALIMENTACION DE CONSUMO HUMANO","0","0","-858","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","998","402","REGION AMAZONAS-HOSPITAL DE APOYO CHACHAPOYAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","108","0024","PREVENCION Y CONTROL DEL CANCER","3","ACTIVIDAD","3000373","ATENCION DE LA LINFOMA QUE INCLUYE: DIAGNOSTICO Y TRATAMIENTO","5006028","DIAGNOSTICO DE LINFOMA","20","SALUD","044","SALUD INDIVIDUAL","0097","ATENCION MEDICA ESPECIALIZADA","00001","0215101","DIAGNOSTICO DE LINFOMA","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","18","SUBCUENTA - TRANSFERENCIAS FINANCIERAS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","6","SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS","4","SERVICIOS DE SALUD","1","GASTOS POR PRESTACIONES DE SALUD","0","0","0","0","8000","8000","8000"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","98","0147","FORTALECIMIENTO DE LA EDUCACION SUPERIOR TECNOLOGICA","3","ACTIVIDAD","3000836","ADECUADAS CONDICIONES DE OPERACION DE LAS INSTITUCIONES DE LA EDUCACION SUPERIOR TECNOLOGICA","5006100","PROVISION DE SERVICIOS BASICOS, SEGURIDAD Y LIMPIEZA","22","EDUCACION","048","EDUCACION SUPERIOR","0108","EDUCACION SUPERIOR NO UNIVERSITARIA","00001","0215172","PROVISION DE SERVICIOS BASICOS, SEGURIDAD Y LIMPIEZA","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","2","SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","1","SERVICIOS DE ENERGIA ELECTRICA, AGUA Y GAS","1","SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA","0","0","0","0","9496","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","64","0018","ENFERMEDADES NO TRANSMISIBLES","3","ACTIVIDAD","3043988","FAMILIA EN ZONAS DE RIESGO INFORMADA QUE REALIZAN PRACTICAS HIGIENICAS SANITARIAS PARA PREVENIR LAS ENFERMEDADES NO TRANSMISIBLES ( MENTAL, BUCAL, OCULAR, METALES PESADOS, HIPERTENSION ARTERIAL Y DIABETES MELLITUS )","5005995","PROMOCION DE PRACTICAS HIGIENICAS SANITARIAS EN FAMILIAS EN ZONAS DE RIESGO PARA PREVENIR LAS ENFERMEDADES NO TRANSMISIBLES","20","SALUD","043","SALUD COLECTIVA","0095","CONTROL DE RIESGOS Y DAÑOS PARA LA SALUD","00001","0215068","PROMOCION DE PRACTICAS HIGIENICAS SANITARIAS EN FAMILIAS EN ZONAS DE RIESGO PARA PREVENIR LAS ENFERMEDADES NO TRANSMISIBLES","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","9","MATERIALES Y UTILES DE ENSEÑANZA","1","MATERIALES Y UTILES DE ENSEÑANZA","2","MATERIAL DIDACTICO, ACCESORIOS Y UTILES DE ENSEÑANZA","0","0","-360","800","800","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","71","0024","PREVENCION Y CONTROL DEL CANCER","3","ACTIVIDAD","3000361","FAMILIAS SALUDABLES CON CONOCIMIENTO DE LA PREVENCION DEL CANCER DE CUELLO UTERINO, MAMA, ESTOMAGO, PROSTATA, PULMON COLON, RECTO, HIGADO, LEUCEMIA, LINFOMA, PIEL Y OTROS","5005998","CAPACITACION A ACTORES SOCIALES PARA LA PROMOCION DE PRACTICAS Y ENTORNOS SALUDABLES PARA LA PREVENCION DEL CANCER EN FAMILIAS ","20","SALUD","043","SALUD COLECTIVA","0095","CONTROL DE RIESGOS Y DAÑOS PARA LA SALUD","00001","0215071","CAPACITACION A ACTORES SOCIALES PARA LA PROMOCION DE PRACTICAS Y ENTORNOS SALUDABLES PARA LA PREVENCION DEL CANCER EN FAMILIAS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","99","SERVICIOS DIVERSOS","0","0","0","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","68","9001","ACCIONES CENTRALES","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000003","GESTION ADMINISTRATIVA","17","AMBIENTE","006","GESTION","0008","ASESORAMIENTO Y APOYO","00001","0202505","MANTENIMIENTO Y OPERATIVIDAD DE LA GERENCIA DE LA AUTORIDAD REGIONAL AMBIENTAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","3","CONTRIBUCIONES A LA SEGURIDAD SOCIAL","1","OBLIGACIONES DEL EMPLEADOR","1","OBLIGACIONES DEL EMPLEADOR","15","CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS","0","0","0","0","1033.81","1033.81","1033.81"
